prod_id,cat_code,img_main
2393,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2393/JKJDW18204BLK_LL1.jpg
15053,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/15053/LFUCW19400KHX_LL1.jpg
10587,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10587/V3JDX21102BLK_LL1.jpg
7349,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7349/LFUCW22430BEX_LL5.jpg
7572,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7572/LFUCW21410BEL_LL5.jpg
10584,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10584/JKJDW21252KHA_LL1.jpg
8056,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8056/JKJDW18132DGY_LL1.jpg
2657,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2657/JKJDW19522KHA_LL1.jpg
2001,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2001/LFUCW19810PIX_LL5.jpg
17722,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17722/TVJDW22522GSL_LL1.jpg
2909,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2909/LFUCW20410BKX_LL5.jpg
4694,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4694/LFUCW21330BKX_LL5.jpg
13588,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13588/LFUCW19800BKX_LL1.jpg
3053,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3053/LFUCW21440BKX_LL5.jpg
8073,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8073/JKJDW19412DKH_LL1.jpg
1965,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1965/LFUCS21110BKX_LL5.jpg
545,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/545/JKJDW20312NKH_LL1.jpg
603,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/603/TVJDW20642DGY_LL1.jpg
4739,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4739/TVJDW21522NGY_LL1.jpg
3931,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3931/LFUCW19410BKX_LL5.jpg
1962,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1962/JKJDW17672LBE_LL1.jpg
17469,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17469/LFUCW23340KHX_LL1.jpg
9615,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9615/LFUCW23400BKX_LL5.jpg
15407,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/15407/EFUCW22911KHX_LL1.jpg
10126,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10126/JKJDW23252CBE_LL1.jpg
4032,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4032/JKJDW18456BLK_LL1.jpg
4776,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4776/LFUCW21340BKX_LL5.jpg
8275,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8275/LFUCW19410GYL_LL5.jpg
2479,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2479/JKJDW18554BLK_LL1.jpg
16869,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16869/EFUCW20401KHX_LL1.jpg
17214,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17214/LQUCW22300IVX_LL5.jpg
16919,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16919/LFUCW22410BUX_LL1.jpg
17933,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17933/EFUCW21612GRD_LL1.jpg
13463,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13463/LFUCW23410KHX_LL1.jpg
6516,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/6516/LYUCW22080IVX_LL5.jpg
19512,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/19512/LFUCW23310BKX_LL1.jpg
7465,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7465/TVJDW22552CHA_LL1.jpg
11805,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/11805/TVJDW20562NGY_LL1.jpg
4126,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4126/LFUCW18310BKX_LL5.jpg
609,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/609/JKJDW19434CRE_LL1.jpg
489,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/489/JKJDW19442DGY_LL1.jpg
10374,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10374/TVJDW22562LCM_LL1.jpg
7924,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7924/lfucw22800bkx_ll1.jpg
3642,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3642/LFUCW21800IVX_LL5.jpg
7082,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7082/LFUCW18400BKX_LL5.jpg
15455,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/15455/JKJDW19512DCM_LL1.jpg
9714,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9714/LFUCW22510KHL_LL5.jpg
3872,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3872/JKJDW18244BLK_LL1.jpg
18373,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/18373/LFUCW21410BEL_LL1.jpg
19838,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/19838/EFUCW22101CRX_LL1.jpg
12263,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/12263/EFUCW21501BEX_LL1.jpg
17833,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17833/LFUCW23300BKX_LL1.jpg
5773,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5773/LFUCW21810BED_LL5.jpg
11337,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/11337/LFUCW23320BKX_LL1.jpg
10702,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10702/JKJDW19402LWI_LL1.jpg
4931,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4931/LFUCW21310BKX_LL5.jpg
11001,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/11001/JKJDW20322PPI_LL1.jpg
441,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/441/JKJDW19532DKH_LL1.jpg
3869,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3869/JKJDW19472PKH_LL1.jpg
8265,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8265/LFUCW21430NYD_LL5.jpg
10560,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10560/JKJDW22252BLK_LL1.jpg
10998,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10998/LFUCW23450NYX_LL1.jpg
3893,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3893/LFUCW17440BKX_LL5.jpg
13864,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13864/LQUCW23200GYD_LL1.jpg
8601,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8601/TVJDW22542BLK_LL1.jpg
17187,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17187/TVJDW20552GPI_LL1.jpg
4081,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4081/LFUCS18110BKX_LL5.jpg
2071,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2071/JKJDW17440DNA_LL1.jpg
15850,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/15850/LFUCW23310BKX_LL1.jpg
564,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/564/JKJDW19452LSL_LL1.jpg
2431,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2431/LFUCW19820REX_LL5.jpg
16528,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16528/TVJDW22542CRE_LL1.jpg
3608,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3608/LFUCW18500KHX_LL5.jpg
16104,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16104/JKJDW19262GPI_LL1.jpg
10322,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10322/JKJDW19254LPI_LL1.jpg
4187,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4187/LFUCW18510YEX_LL5.jpg
7569,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7569/LYUCW22400BKX_LL5.jpg
19048,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/19048/LFUCW23800BKX_LL1.jpg
872,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/872/JKJDW18108VIO_LL5.jpg
18367,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/18367/JKJDW19434BLK_LL1.jpg
1923,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1923/LFUCW17405NYX_LL5.jpg
16163,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16163/TVJDW22592DKH_LL1.jpg
2434,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2434/LFUCW20430NYD_LL5.jpg
7582,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7582/LYUCW20100BKD_LL5.jpg
2050,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2050/JKJDW17452BLK_LL1.jpg
5525,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5525/LYUCW19300IVX_LL5.jpg
493,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/493/JKJDW19332PRX_LL1.jpg
593,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/593/JKJDW19282BUR_LL1.jpg
560,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/560/JKJDW19452DGY_LL1.jpg
5902,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5902/LYUCW19100BKX_LL5.jpg
4688,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4688/LYUCW22280BKX_LL5.jpg
10376,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10376/TVJDW21562PMI_LL1.jpg
4828,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4828/LFUCW20300KHX_LL5.jpg
10087,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10087/LQUCW23100BUL_LL1.jpg
9594,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9594/LYUCW22080BKX_LL5.jpg
4154,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4154/JKJDW20282BLK_LL1.jpg
10383,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10383/LFUCS23120BKX_LL5.jpg
934,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/934/JKJDW17660OAT_LL5.jpg
13207,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13207/NKUAW19801GYD_LL1.jpg
2877,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2877/LFUCS18100NYX_LL5.jpg
19305,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/19305/JKJDW23242BLK_LL1.jpg
6878,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/6878/LFUCW22420NYD_LL5.jpg
8280,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8280/LFUCW22410BKX_LL5.jpg
3959,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3959/LFUCW21400IVX_LL5.jpg
616,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/616/TVJDW21532PMI_LL1.jpg
2562,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2562/TVJDW20506BLK_LL1.jpg
14441,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/14441/TVJDW22812KHA_LL1.jpg
8308,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8308/JKJDW21262LGY_LL1.jpg
4350,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4350/LFUCW21420BRX_LL5.jpg
556,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/556/TVJDW20662DKH_LL1.jpg
20855,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/20855/LYUCW24400BKX_LL5.jpg
4622,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4622/LQUCW22900BKX_LL5.jpg
10586,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10586/TVJDW20532CRE_LL1.jpg
16598,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16598/V3JDX21692BLK_LL1.jpg
445,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/445/JKJDW19412BLK_LL1.jpg
429,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/429/JKJDW19452BLK_LL1.jpg
17611,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17611/TVJDW22592CRE_LL1.jpg
3137,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3137/JKJDW20242ASH_LL1.jpg
9734,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9734/LQUCW23200BKX_LL5.jpg
17165,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17165/LFUCW23460PIX_LL1.jpg
9294,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9294/JKJDW22252BEI_LL1.jpg
5968,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5968/LYUCW18300PIX_LL5.jpg
3094,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3094/LFUCW21410BKX_LL5.jpg
9454,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9454/TVJDW22812DNA_LL1.jpg
1671,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1671/LFUCW21320BRX_LL5.jpg
915,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/915/JKJDW17682MBL_LL1.jpg
583,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/583/JKJDW20252GPI_LL1.jpg
8187,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8187/LFUCW22300BKX_LL5.jpg
17512,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17512/TVJDW22592BLK_LL1.jpg
557,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/557/JKJDW20262ASH_LL1.jpg
14686,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/14686/TVJDW23512LPI_LL1.jpg
10218,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10218/LFUCW21330KHX_LL5.jpg
12248,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/12248/LFUCW22450BKX_LL1.jpg
5769,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5769/LFUCS20100IVX_LL5.jpg
17081,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17081/TVJDW23616DML_LL1.jpg
4425,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4425/LFUCS22100BEX_LL5.jpg
1901,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1901/JKJDW18112DRE_LL1.jpg
4333,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4333/LFUCS21110YEL_LL5.jpg
4083,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4083/LFUCW21300BEL_LL5.jpg
462,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/462/JKJDW19252BUR_LL1.jpg
1903,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1903/LFUCW20420NYX_LL5.jpg
507,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/507/JKJDW19422CBR_LL1.jpg
5371,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5371/LFUCW21420YEX_LL5.jpg
615,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/615/TVJDW20812BLK_LL1.jpg
18159,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/18159/LFUCW23450PIL_LL1.jpg
19406,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/19406/LFUCW23400IVX_LL1.jpg
9462,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9462/JKJDW22232LML_LL1.jpg
13971,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13971/TVJDW21512CRE_LL1.jpg
17188,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17188/JKJDW22316DBE_LL1.jpg
10324,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10324/JKJDW22312LBE_LL1.jpg
8361,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8361/LFUCW21430BRX_LL5.jpg
8943,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8943/TVJDW20532PBE_LL1.jpg
18046,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/18046/TVJDW23562VIO_LL1.jpg
11018,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/11018/LFUCS23100BUL_LL5.jpg
20249,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/20249/LYUCW24450NYX_LL5.jpg
20057,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/20057/EFUCW23601NYX_LL1.jpg
12939,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/12939/EFUCW19401BEX_LL1.jpg
8202,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8202/TVJDW22802VIO_LL1.jpg
5768,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5768/JKJDW21292BLK_LL1.jpg
696,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/696/JKJDW18452BLK_LL5.jpg
9465,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/9465/LFUCW22440KHL_LL5.jpg
7915,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7915/LQUCW22300PIX_LL5.jpg
12165,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/12165/JKJDW22292CRE_LL1.jpg
3464,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3464/LFUCS18100PIX_LL5.jpg
1001,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1001/TVJDW20672DCM_LL1.jpg
436,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/436/JKJDW19572BLK_LL1.jpg
917,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/917/JKJDW18558CKH_LL1.jpg
2370,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2370/LFUCW18410NYX_LL5.jpg
8284,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/8284/TVJDW18506BLK_LL1.jpg
590,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/590/TVJDW20582CAM_LL1.jpg
12528,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/12528/JKJDW22292GNA_LL1.jpg
2652,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2652/JKJDW18112DLE_LL5.jpg
937,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/937/JKJDW19292LWI_LL1.jpg
12611,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/12611/EFUCW23101IVX_LL1.jpg
10528,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10528/JKJDW23296GGR_LL1.jpg
494,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/494/JKJDW19542CHA_LL1.jpg
17263,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17263/JKJDW22392GPI_LL1.jpg
2525,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/2525/LFUCW21310KHX_LL5.jpg
13454,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13454/LYUCW23500BKX_LL1.jpg
5815,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5815/LQUCW22900VLT_LL5.jpg
21001,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/21001/LFUCW22310BEX_LL1.jpg
4314,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4314/TVJDW21522CRE_LL1.jpg
16956,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16956/LFUCW23530IVX_LL1.jpg
19786,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/19786/LFUCW23410BEX_LL1.jpg
17492,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17492/JKJDW22252DKH_LL1.jpg
10564,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10564/LFUCW22430BKX_LL1.jpg
1002,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1002/LFUCW17810REX_LL5.jpg
919,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/919/JKJDW18104CBT_LL1.jpg
5990,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5990/LFUCW21420BKX_LL5.jpg
7863,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7863/LFUCW20400BKX_LL5.jpg
21159,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/21159/TVJDW24912BLK_LL1.jpg
7596,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7596/LYUCW22420BKX_LL5.jpg
5856,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5856/TVJDW21512NAY_LL1.jpg
1373,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/1373/JKJDW18560GNA_LL1.jpg
916,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/916/JKJDW17694SKH_LL1.jpg
10323,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/10323/TVJDW22582BEI_LL1.jpg
11142,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/11142/JKJDW19262BLK_LL1.jpg
529,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/529/JKJDW19452OWH_LL1.jpg
17190,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17190/TVJDW23562BLK_LL1.jpg
5607,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/5607/LFUCW18310REX_LL5.jpg
13589,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/13589/LYUCW23510BKX_LL1.jpg
7919,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/7919/LFUCW22400BKX_LL5.jpg
16102,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/16102/JKJDW19572NNA_LL1.jpg
11932,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/11932/TVJDW22512GRI_LL1.jpg
17137,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/17137/JKJDW19274GRE_LL1.jpg
4824,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4824/LFUCW21310PIX_LL5.jpg
4150,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4150/JKJDW18110DFO_LL1.jpg
4839,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/4839/LFUCW18510NYX_LL5.jpg
3095,20-10-14,https://s3.ap-northeast-2.amazonaws.com/img.the-relay/prods/kolon/3095/JKJDW18560DML_LL1.jpg
